virsox/cepsim,false,3,2,1,true,,,https://github.com/virsox/cepsim.git,2017-01-02T10:07:13Z,120,0,2,1.9.2,2
Squarespace/template-compiler,false,32,6,21,true,,,https://github.com/Squarespace/template-compiler.git,2019-08-19T19:03:57Z,633,118,4,1.19,27
jregistr/Academia,false,0,0,1,true,,,https://github.com/jregistr/Academia.git,2016-02-24T07:39:25Z,118,0,0,1.9.3,0
KurtYoung/druid,true,0,0,1,true,apache/incubator-druid,,https://github.com/KurtYoung/druid.git,2018-07-06T15:32:36Z,7215,364,112,1.9.2,26
AdoptOpenJDK/vmbenchmarks,true,7,3,17,true,rjdkolb/vmbenchmarks,,https://github.com/AdoptOpenJDK/vmbenchmarks.git,2018-06-20T04:21:32Z,16,0,2,1.10.1,26
akarnokd/JCTools,true,0,0,1,true,JCTools/JCTools,,https://github.com/akarnokd/JCTools.git,2015-04-22T19:22:09Z,261,0,8,1.6.2,26
rschatz/graal-core,true,0,0,1,true,zapster/graal-core,,https://github.com/rschatz/graal-core.git,2016-02-03T13:52:53Z,12478,0,28,,26
fengjiachun/JCTools,true,1,1,2,true,JCTools/JCTools,,https://github.com/fengjiachun/JCTools.git,2017-04-07T06:42:42Z,284,2,9,1.6.2,26
minwoox/armeria,true,0,0,0,true,line/armeria,,https://github.com/minwoox/armeria.git,2018-08-24T12:43:57Z,1421,87,52,,26
arteam/100-Java-Concurrency-questions,false,86,32,10,true,,,https://github.com/arteam/100-Java-Concurrency-questions.git,2019-07-25T14:43:12Z,115,0,2,1.21,5
ttsiodras/HexSpeak,false,1,0,1,true,,,https://github.com/ttsiodras/HexSpeak.git,2019-08-06T11:33:52Z,115,0,2,,1
lemire/microbenchmarks,false,11,1,3,true,,,https://github.com/lemire/microbenchmarks.git,2019-07-10T18:19:40Z,113,0,1,1.4,67
mrserb/benchmarks,false,,,,false,,,,,,,,,
chosen0ne/btrace,true,0,0,1,true,btraceio/btrace,,https://github.com/chosen0ne/btrace.git,2016-03-09T08:34:24Z,663,25,5,0.9.2,25
frankboller/watcher,false,0,0,1,true,,,https://github.com/frankboller/watcher.git,2019-03-27T21:25:35Z,108,0,1,1.18,16
google/conscrypt,false,617,109,38,true,,,https://github.com/google/conscrypt.git,2019-08-20T13:23:13Z,3855,31,58,1.19,7
akarnokd/rxjava2-backport,false,11,2,1,true,ReactiveX/RxJava,,https://github.com/akarnokd/rxjava2-backport.git,2018-03-21T09:51:52Z,27,2,1,1.11.3,24
areese/TestUTF8Decoding,false,0,0,1,true,,,https://github.com/areese/TestUTF8Decoding.git,2016-03-10T00:04:51Z,107,0,0,1.12,3
rspieldenner/spectator,true,0,0,1,true,Netflix/spectator,,https://github.com/rspieldenner/spectator.git,2016-02-08T21:20:53Z,550,10,10,,24
zhenxiao/parquet-mr,true,1,1,2,true,apache/parquet-mr,,https://github.com/zhenxiao/parquet-mr.git,2019-02-20T22:21:07Z,1733,29,62,1.3.4,24
sunios/btrace,true,0,0,1,true,btraceio/btrace,,https://github.com/sunios/btrace.git,2016-03-09T08:34:23Z,640,3,4,0.9.2,24
brettwooldridge/object-pool-benchmarks,true,0,0,2,true,chrisvest/object-pool-benchmarks,,https://github.com/brettwooldridge/object-pool-benchmarks.git,2015-08-23T09:01:05Z,30,0,2,1.10.4,24
simonpatrick/stepbystep-java,false,0,0,0,true,,,https://github.com/simonpatrick/stepbystep-java.git,2016-01-16T11:22:19Z,106,0,1,0.5.3,13
atlanmod/NeoEMF,false,36,10,17,true,,,https://github.com/atlanmod/NeoEMF.git,2019-06-03T20:41:55Z,2938,5,10,1.21,23
bowlofstew/Chronicle-Wire,true,0,0,0,true,OpenHFT/Chronicle-Wire,,https://github.com/bowlofstew/Chronicle-Wire.git,2015-09-06T23:08:29Z,576,30,6,1.10.3,23
phillipross/pgjdbc,true,0,0,1,true,pgjdbc/pgjdbc,,https://github.com/phillipross/pgjdbc.git,2015-06-28T04:38:18Z,1801,92,55,1.11.1,23
wesleyegberto/courses-projects,false,1,0,1,true,,,https://github.com/wesleyegberto/courses-projects.git,2019-01-12T03:32:10Z,106,0,1,1.11.2,2
intropro/prairie,false,2,4,3,true,,,https://github.com/intropro/prairie.git,2019-04-13T05:26:13Z,100,4,1,1.11.1,23
jsurfer/JsonSurfer,false,146,30,12,true,,,https://github.com/jsurfer/JsonSurfer.git,2019-07-19T10:34:08Z,252,16,6,1.10.2,23
fabienrenaud/java-json-benchmark,false,437,57,30,true,,,https://github.com/fabienrenaud/java-json-benchmark.git,2019-08-14T15:38:59Z,104,0,6,1.20,58
kevoree-modeling/benchmark,false,0,0,6,true,,,https://github.com/kevoree-modeling/benchmark.git,2016-11-02T15:25:39Z,102,0,3,1.13,18
cfieber/spectator,true,0,0,0,true,Netflix/spectator,,https://github.com/cfieber/spectator.git,2015-09-02T21:44:03Z,463,25,9,,22
dmuino/spectator,true,0,0,0,true,Netflix/spectator,,https://github.com/dmuino/spectator.git,2015-09-17T21:40:53Z,459,25,9,,22
Vedenin/java_in_examples,false,37,29,10,true,,,https://github.com/Vedenin/java_in_examples.git,2019-06-20T09:57:59Z,100,0,1,1.11.3,49
txazo/java,false,0,1,1,true,,,https://github.com/txazo/java.git,2019-06-06T10:29:46Z,100,0,1,1.15,6
marschall/mini-commons,false,0,1,1,true,,,https://github.com/marschall/mini-commons.git,2016-04-29T15:25:23Z,45,1,1,1.19,22
thheller/shadow-pgsql,false,16,0,2,true,,,https://github.com/thheller/shadow-pgsql.git,2018-08-02T13:14:55Z,96,0,1,,5
supriyantomaftuh/marklogic-jena,false,,,,false,,,,,,,,,
tudorv91/SparkJNI,false,11,3,3,true,,,https://github.com/tudorv91/SparkJNI.git,2019-05-04T20:16:14Z,95,0,2,1.17.2,2
mcanthony/presto,true,1,0,1,true,prestodb/presto,,https://github.com/mcanthony/presto.git,2016-03-18T00:24:52Z,5856,122,87,0.7.1,21
ioc1778/incubator,false,,,,false,,,,,,,,,
toxeh/presto,true,0,0,1,true,prestodb/presto,,https://github.com/toxeh/presto.git,2016-03-18T00:24:52Z,5957,121,89,0.7.1,21
fipar/presto,true,0,0,1,true,prestodb/presto,,https://github.com/fipar/presto.git,2016-03-18T00:24:50Z,6105,111,91,0.7.1,21
shubham166/presto,true,0,0,1,true,prestodb/presto,,https://github.com/shubham166/presto.git,2016-03-18T00:24:46Z,5206,92,67,0.7.1,21
Zutai/presto,true,2,3,2,true,prestodb/presto,,https://github.com/Zutai/presto.git,2016-03-18T00:24:48Z,5077,104,66,0.7.1,21
pdeva/druid,true,0,0,1,true,apache/incubator-druid,,https://github.com/pdeva/druid.git,2018-07-06T15:32:28Z,7082,368,106,1.9.2,21
rasahner/druid,true,0,0,0,true,apache/incubator-druid,,https://github.com/rasahner/druid.git,2018-07-06T15:32:34Z,7124,359,107,1.9.2,21
vermaravikant/presto,true,0,0,1,true,prestodb/presto,,https://github.com/vermaravikant/presto.git,2016-03-18T00:24:51Z,5523,117,80,,21
siddhartharay007/presto,true,0,0,1,true,prestodb/presto,,https://github.com/siddhartharay007/presto.git,2016-03-18T00:24:52Z,5699,119,82,,21
jiakuan/commonmark-java,true,0,0,1,true,atlassian/commonmark-java,,https://github.com/jiakuan/commonmark-java.git,2016-03-09T23:30:31Z,347,7,8,1.13,4
chiwanpark/commonmark-java,true,0,0,1,true,atlassian/commonmark-java,,https://github.com/chiwanpark/commonmark-java.git,2016-02-24T11:38:04Z,288,2,6,1.11.3,4
vibneiro/dispatching,false,3,0,2,true,,,https://github.com/vibneiro/dispatching.git,2016-08-03T00:31:05Z,90,0,1,1.9.3,15
harishsharma/junk,false,0,0,1,true,,,https://github.com/harishsharma/junk.git,2016-01-20T06:30:32Z,88,0,1,1.10.5,0
graalvm/graal-core,false,,,,false,,,,,,,,,
fabri1983/menuapp,false,0,0,1,true,,,https://github.com/fabri1983/menuapp.git,2019-08-07T15:30:44Z,82,0,1,1.21,2
apache/hive,false,2696,2641,317,true,,,https://github.com/apache/hive.git,2019-08-20T15:57:55Z,13655,52,188,1.21,20
PascalSchumacher/byte-buddy,true,0,0,1,true,raphw/byte-buddy,,https://github.com/PascalSchumacher/byte-buddy.git,2015-07-12T15:56:09Z,890,27,6,1.4.2,20
vic/byte-buddy,true,0,0,1,true,raphw/byte-buddy,,https://github.com/vic/byte-buddy.git,2015-10-01T04:38:57Z,1359,32,7,1.10.5,20
RobAustin/byte-buddy,true,1,1,1,true,raphw/byte-buddy,,https://github.com/RobAustin/byte-buddy.git,2015-07-25T07:08:10Z,748,14,3,1.4.2,20
austinv11/ETF-Java,false,6,1,3,true,,,https://github.com/austinv11/ETF-Java.git,2019-03-03T17:11:44Z,81,0,1,,1
nstdio/libpgn,false,1,0,1,true,,,https://github.com/nstdio/libpgn.git,2019-03-17T21:37:28Z,79,0,1,,0
optimizely/java-sdk,false,20,12,82,true,,,https://github.com/optimizely/java-sdk.git,2019-08-19T21:13:45Z,281,36,20,1.12,20
thegenius/LogicWeaver,false,0,0,1,true,,,https://github.com/thegenius/LogicWeaver.git,2017-05-18T10:07:13Z,79,0,2,0.4.2,0
kvr000/zbynek-java-exp,false,0,0,1,true,,,https://github.com/kvr000/zbynek-java-exp.git,2019-01-17T04:00:52Z,78,0,1,1.11.1,22
mike-tr-adamson/incubator-tinkerpop,true,0,0,0,true,apache/tinkerpop,,https://github.com/mike-tr-adamson/incubator-tinkerpop.git,2016-04-13T09:27:48Z,9068,11,39,1.11.3,19
newkek/incubator-tinkerpop,true,0,0,1,true,apache/tinkerpop,,https://github.com/newkek/incubator-tinkerpop.git,2016-05-18T15:14:31Z,10248,22,49,1.11.3,19
achmadns/jmh-samples,true,0,0,0,true,nitsanw/jmh-samples,,https://github.com/achmadns/jmh-samples.git,2015-09-25T08:48:10Z,22,0,2,1.11,19
imglib/imglib2,false,191,80,45,true,,,https://github.com/imglib/imglib2.git,2019-08-19T11:57:50Z,5104,68,30,1.19,19
biboudis/clashofthelambdas,false,18,4,5,true,,,https://github.com/biboudis/clashofthelambdas.git,2019-06-25T23:51:47Z,78,0,1,0.9.3,15
spring-cloud/spring-cloud-sleuth,false,1119,518,124,true,,,https://github.com/spring-cloud/spring-cloud-sleuth.git,2019-08-18T12:23:18Z,2292,69,73,1.16,19
apptik/jus,false,54,9,5,true,,,https://github.com/apptik/jus.git,2019-03-05T03:55:55Z,403,6,4,1.17.3,2
PhantomYdn/orientdb,true,0,0,1,true,orientechnologies/orientdb,,https://github.com/PhantomYdn/orientdb.git,2015-03-13T03:54:56Z,10640,24,78,0.9.3,18
jblievremont/sonarqube,true,0,0,1,true,SonarSource/sonarqube,,https://github.com/jblievremont/sonarqube.git,2015-04-09T14:00:53Z,15969,35,32,1.5.1,18
abbeyj/sonarqube,true,0,0,1,true,SonarSource/sonarqube,,https://github.com/abbeyj/sonarqube.git,2015-03-24T20:15:44Z,17453,66,36,1.5.1,18
seven332/okio,true,0,0,1,true,square/okio,,https://github.com/seven332/okio.git,2018-12-05T06:33:45Z,544,23,35,1.4.1,18
ivgiuliani/jelf,false,0,0,1,true,,,https://github.com/ivgiuliani/jelf.git,2015-04-12T12:12:57Z,73,0,1,1.8,4
iloveyou416068/CookNIOServer,false,0,0,1,true,,,https://github.com/iloveyou416068/CookNIOServer.git,2015-04-14T02:52:48Z,72,0,0,0.9,32
Abnaxos/guards,false,1,0,1,true,,,https://github.com/Abnaxos/guards.git,2015-04-16T15:55:38Z,70,0,1,1.5.2,5
almondtools/regexbench,false,1,0,1,true,,,https://github.com/almondtools/regexbench.git,2019-01-04T09:10:43Z,70,0,1,1.21,4
trautonen/logback-ext,false,22,37,1,true,,,https://github.com/trautonen/logback-ext.git,2019-01-03T07:37:59Z,70,0,2,1.10.5,2
golo-lang/golo-jmh-benchmarks,false,5,0,15,true,,,https://github.com/golo-lang/golo-jmh-benchmarks.git,2019-01-21T20:19:59Z,67,0,2,1.21,94
darach/message-codec-bench,false,0,1,1,true,,,https://github.com/darach/message-codec-bench.git,2014-03-17T01:37:21Z,66,0,6,,0
uber/h3-java,false,69,17,12,true,,,https://github.com/uber/h3-java.git,2019-08-20T00:02:20Z,170,11,2,1.19,18
udoprog/tiny-serializer-java,false,4,1,1,true,,,https://github.com/udoprog/tiny-serializer-java.git,2017-03-26T22:35:44Z,163,26,1,1.10.4,18
ivgiuliani/cuckoohash,false,0,0,1,true,,,https://github.com/ivgiuliani/cuckoohash.git,2016-06-11T18:27:46Z,65,0,1,,4
x-stream/xstream,false,449,133,41,true,,,https://github.com/x-stream/xstream.git,2019-08-15T06:03:25Z,2686,31,21,1.21,18
yandex/yoctodb,false,67,13,8,true,,,https://github.com/yandex/yoctodb.git,2019-08-02T13:10:31Z,277,11,6,1.21,18
bdonlan/invokedynamic-proxy,false,4,4,2,true,,,https://github.com/bdonlan/invokedynamic-proxy.git,2019-01-25T09:59:50Z,51,4,2,1.6.1,17
DaanVanYperen/artemis-odb-contrib,false,53,16,10,true,,,https://github.com/DaanVanYperen/artemis-odb-contrib.git,2019-07-20T11:17:50Z,347,11,6,0.9.5,17
lotusws/btrace,true,0,0,1,true,btraceio/btrace,,https://github.com/lotusws/btrace.git,2016-03-09T08:34:23Z,524,0,2,0.9.2,17
rschmitt/invokedynamic-proxy,true,0,0,1,true,bdonlan/invokedynamic-proxy,,https://github.com/rschmitt/invokedynamic-proxy.git,2019-08-10T20:28:36Z,52,2,2,1.6.1,17
ThaBalla1148/artemis-odb-contrib,true,0,0,1,true,DaanVanYperen/artemis-odb-contrib,,https://github.com/ThaBalla1148/artemis-odb-contrib.git,2016-05-18T05:09:21Z,278,6,5,0.9.5,17
goldobin/resilience4j,true,0,0,1,true,resilience4j/resilience4j,,https://github.com/goldobin/resilience4j.git,2017-03-28T21:01:36Z,601,11,16,1.18,17
mehtabsinghmann/resilience4j,true,0,0,1,true,resilience4j/resilience4j,,https://github.com/mehtabsinghmann/resilience4j.git,2018-04-13T22:52:14Z,704,12,24,1.18,17
ubschmidt2/instrumentation-java,true,0,0,1,true,census-instrumentation/opencensus-java,,https://github.com/ubschmidt2/instrumentation-java.git,2017-04-28T20:33:22Z,846,6,10,1.19,17
piotr-j/artemis-odb-contrib,true,0,0,1,true,DaanVanYperen/artemis-odb-contrib,,https://github.com/piotr-j/artemis-odb-contrib.git,2015-08-02T19:04:02Z,279,4,5,0.9.5,17
RichardWarburton/java-8-lambdas-exercises,false,1191,907,144,true,,,https://github.com/RichardWarburton/java-8-lambdas-exercises.git,2019-08-20T11:50:11Z,64,0,12,0.5.3,0
gensym/hikesaber,false,0,0,1,true,,,https://github.com/gensym/hikesaber.git,2015-06-01T00:28:41Z,63,0,0,,6
apptik/RHub,false,68,6,8,true,,,https://github.com/apptik/RHub.git,2019-03-20T21:56:37Z,119,4,2,1.19,16
conversant/disruptor_benchmark,false,4,1,8,true,,,https://github.com/conversant/disruptor_benchmark.git,2018-12-20T14:46:57Z,28,5,1,1.19,16
curioswitch/curiostack,false,25,7,4,true,,,https://github.com/curioswitch/curiostack.git,2019-08-13T06:04:47Z,685,28,5,,16
dyu/protostuff,true,0,0,1,true,protostuff/protostuff,,https://github.com/dyu/protostuff.git,2016-05-18T12:56:26Z,1449,1,10,1.6.1,16
bdobyns/OpenRQ,true,0,0,0,true,openrq-team/OpenRQ,,https://github.com/bdobyns/OpenRQ.git,2015-07-09T22:47:13Z,238,13,1,,16
pstout/spectator,true,0,0,0,true,Netflix/spectator,,https://github.com/pstout/spectator.git,2016-10-11T00:04:36Z,682,42,13,,16
morj/xodus,true,1,0,1,true,JetBrains/xodus,,https://github.com/morj/xodus.git,2015-09-23T12:49:35Z,491,0,10,0.9,16
myxyz/protostuff,true,0,0,1,true,protostuff/protostuff,,https://github.com/myxyz/protostuff.git,2015-09-30T09:50:10Z,1352,9,9,1.6.1,16
thaibui/algorithms-core,false,0,0,1,true,,,https://github.com/thaibui/algorithms-core.git,2017-04-12T02:36:41Z,61,0,1,1.11.3,35
java8/Java8InAction,false,2236,1564,267,true,,,https://github.com/java8/Java8InAction.git,2019-08-20T12:06:56Z,61,0,7,1.17.4,5
xiajunsongfan/scud,false,0,0,1,true,,,https://github.com/xiajunsongfan/scud.git,2019-06-08T08:54:07Z,61,0,1,1.15,1
davidmoten/audio-recognition,false,12,6,1,true,,,https://github.com/davidmoten/audio-recognition.git,2019-06-15T05:59:07Z,60,0,1,1.2,1
areese/JavaTheCostOfDoingNothing,false,0,1,1,true,,,https://github.com/areese/JavaTheCostOfDoingNothing.git,2018-06-01T23:38:33Z,59,0,1,1.19,18
mp911de/logstash-gelf,false,277,60,15,true,,,https://github.com/mp911de/logstash-gelf.git,2019-08-17T09:38:56Z,452,33,21,1.21,16
openrq-team/OpenRQ,false,87,22,18,true,,,https://github.com/openrq-team/OpenRQ.git,2019-07-26T06:47:59Z,242,13,2,,16
arnaudroger/mapping-benchmark,false,3,3,1,true,,,https://github.com/arnaudroger/mapping-benchmark.git,2019-05-29T13:49:35Z,58,0,3,1.21,59
protostuff/protostuff,false,1245,224,105,true,,,https://github.com/protostuff/protostuff.git,2019-08-20T10:07:08Z,1505,28,16,1.6.1,16
Mojang/blixtser,false,59,8,17,true,,,https://github.com/Mojang/blixtser.git,2019-07-20T11:07:37Z,58,0,2,1.1.1,16
thkluge/inspectIT,false,,,,false,,,,,,,,,
rsocket/rsocket-java,false,1118,169,86,true,,,https://github.com/rsocket/rsocket-java.git,2019-08-20T06:14:18Z,940,78,36,0.9,16
cheremin/scalarization,false,4,1,1,true,,,https://github.com/cheremin/scalarization.git,2019-03-27T06:59:38Z,57,0,1,1.14,0
marcelodeolive1ra/DC-UFSCar-ES2-201601-GrupoHelloWorld,false,0,1,6,true,,,https://github.com/marcelodeolive1ra/DC-UFSCar-ES2-201601-GrupoHelloWorld.git,2016-05-17T11:57:38Z,55,0,5,,4
udoprog/tiny-async-java,false,12,7,2,true,,,https://github.com/udoprog/tiny-async-java.git,2018-10-17T13:07:21Z,209,17,3,1.17.4,16
XClouded/t4f-core,false,0,0,1,true,,,https://github.com/XClouded/t4f-core.git,2015-01-24T14:08:55Z,55,0,2,,0
apache/calcite,false,1355,893,140,true,,,https://github.com/apache/calcite.git,2019-08-20T10:07:14Z,3542,74,196,1.12,15
fnklabs/draenei,false,0,1,1,true,,,https://github.com/fnklabs/draenei.git,2016-02-16T04:03:30Z,54,0,1,1.11.2,0
fabito/togglz,true,0,0,1,true,togglz/togglz,,https://github.com/fabito/togglz.git,2015-11-02T03:07:57Z,644,14,28,1.12,15
gorcz/Hystrix,true,0,0,1,true,Netflix/Hystrix,,https://github.com/gorcz/Hystrix.git,2015-05-18T15:15:52Z,1131,74,45,1.9,15
eun-ice/netty,false,,,,false,,,,,,,,,
louiscryan/grpc-java,true,0,2,1,true,grpc/grpc-java,,https://github.com/louiscryan/grpc-java.git,2016-02-17T18:58:23Z,1503,0,56,1.12,15
DealerDotCom/togglz,true,0,0,26,true,togglz/togglz,,https://github.com/DealerDotCom/togglz.git,2016-05-12T18:24:44Z,613,18,24,1.12,15
julianhyde/calcite,true,4,3,2,true,apache/calcite,,https://github.com/julianhyde/calcite.git,2019-08-20T03:42:36Z,3547,27,197,1.12,15
eclipse/eclipselink.runtime,false,,,,false,,,,,,,,,
hexmind/togglz,true,0,0,1,true,togglz/togglz,,https://github.com/hexmind/togglz.git,2016-12-22T08:11:31Z,644,20,28,1.12,15
drmaas/resilience4j,true,0,0,1,true,resilience4j/resilience4j,,https://github.com/drmaas/resilience4j.git,2019-08-14T17:03:44Z,972,12,64,,15
ceckhardt/orbit,true,1,1,3,true,orbit/orbit,,https://github.com/ceckhardt/orbit.git,2019-04-12T18:56:02Z,1570,71,24,1.12,15
paychex/togglz,true,0,0,11,true,togglz/togglz,,https://github.com/paychex/togglz.git,2016-12-27T17:50:16Z,624,16,28,1.12,15
jpaw/jdp,false,2,0,1,true,,,https://github.com/jpaw/jdp.git,2019-06-25T18:57:45Z,135,27,2,,15
viniciusfbarbosa/DC-UFSCar-ES2-201601-Grupo-AMTV-,false,0,1,6,true,,,https://github.com/viniciusfbarbosa/DC-UFSCar-ES2-201601-Grupo-AMTV-.git,2016-05-20T20:25:05Z,53,0,4,,4
nielsbasjes/yauaa,false,304,60,31,true,,,https://github.com/nielsbasjes/yauaa.git,2019-08-13T10:15:46Z,1471,45,6,1.21,15
nikarh/equals-builder,false,3,0,1,true,,,https://github.com/nikarh/equals-builder.git,2018-05-10T13:22:59Z,29,3,1,1.14,15
tmontgomery/nuklei,false,5,13,1,true,,,https://github.com/tmontgomery/nuklei.git,2018-09-04T14:00:43Z,52,0,2,0.9.2,4
resilience4j/resilience4j,false,4085,486,168,true,,,https://github.com/resilience4j/resilience4j.git,2019-08-20T09:53:07Z,981,26,64,,15
togglz/togglz,false,531,169,43,true,,,https://github.com/togglz/togglz.git,2019-08-20T15:57:14Z,724,26,48,1.12,15
tramchamploo/buffer-slayer,false,9,15,2,true,,,https://github.com/tramchamploo/buffer-slayer.git,2019-03-07T04:20:47Z,457,59,1,1.20,15
VitrifiedCode/JavaUtilities,false,0,0,1,true,,,https://github.com/VitrifiedCode/JavaUtilities.git,2016-12-04T00:42:14Z,52,0,1,,3
vladimirdolzhenko/hashCodeLegend,false,2,0,0,true,,,https://github.com/vladimirdolzhenko/hashCodeLegend.git,2018-11-25T17:41:49Z,33,2,1,1.18,15
matthew-dailey/java-playaround,false,0,0,1,true,,,https://github.com/matthew-dailey/java-playaround.git,2016-11-01T00:25:53Z,51,0,2,1.12,11
apache/commons-crypto,false,58,61,37,true,,,https://github.com/apache/commons-crypto.git,2019-08-16T17:37:19Z,598,5,20,1.12,14
Vanilla-Java/Microservices,false,29,16,8,true,,,https://github.com/Vanilla-Java/Microservices.git,2019-07-11T19:33:54Z,51,0,2,1.12,1
DataArt/CalculationEngine,false,4,0,20,true,,,https://github.com/DataArt/CalculationEngine.git,2019-05-15T13:29:56Z,759,4,2,1.11.2,14
elastic/elasticsearch,false,43481,14615,2779,true,,,https://github.com/elastic/elasticsearch.git,2019-08-20T16:59:03Z,47659,254,360,,14
kexianda/commons-crypto,true,0,0,1,true,apache/commons-crypto,,https://github.com/kexianda/commons-crypto.git,2016-04-15T04:20:49Z,553,3,17,1.12,14
cchang738/parquet-mr,true,0,0,1,true,apache/parquet-mr,,https://github.com/cchang738/parquet-mr.git,2016-06-30T01:58:28Z,1795,41,71,1.3.4,14
saucam/incubator-parquet-mr,true,0,0,1,true,apache/parquet-mr,,https://github.com/saucam/incubator-parquet-mr.git,2016-04-27T02:38:41Z,1804,28,73,1.3.4,14
ilya-g/pcollections,true,0,0,1,true,hrldcpr/pcollections,,https://github.com/ilya-g/pcollections.git,2016-05-26T17:28:48Z,62,8,7,,14
juszczakn/pcollections,true,0,0,1,true,hrldcpr/pcollections,,https://github.com/juszczakn/pcollections.git,2015-04-11T23:19:07Z,59,8,6,,14
winningsix/incubator-parquet-mr,true,0,2,1,true,apache/parquet-mr,,https://github.com/winningsix/incubator-parquet-mr.git,2016-02-14T07:50:34Z,1867,29,90,1.17.3,14
piyushnarang/parquet-mr,true,0,0,1,true,apache/parquet-mr,,https://github.com/piyushnarang/parquet-mr.git,2016-04-12T00:35:50Z,1814,39,71,1.3.4,14
nitin2goyal/parquet-mr-1,true,0,0,2,true,apache/parquet-mr,,https://github.com/nitin2goyal/parquet-mr-1.git,2015-10-19T03:48:34Z,1739,39,65,1.3.4,14
presidentio/test-data-generator,false,21,8,3,true,,,https://github.com/presidentio/test-data-generator.git,2019-04-27T15:42:43Z,50,0,3,1.6.3,9
hrldcpr/pcollections,false,582,54,35,true,,,https://github.com/hrldcpr/pcollections.git,2019-08-20T09:17:53Z,133,17,13,,14
marschall/sets,false,1,0,1,true,,,https://github.com/marschall/sets.git,2016-12-30T12:24:48Z,87,4,1,1.19,14
micrometer-metrics/micrometer,false,1795,378,119,true,,,https://github.com/micrometer-metrics/micrometer.git,2019-08-20T16:02:27Z,1792,49,105,,14
maxdemarzi/GuancialeDB,false,2,0,1,true,,,https://github.com/maxdemarzi/GuancialeDB.git,2017-01-25T20:14:04Z,49,0,1,1.17.3,10
C0rWin/Java-KMeans-Coreset,false,3,0,3,true,,,https://github.com/C0rWin/Java-KMeans-Coreset.git,2019-03-08T14:56:07Z,49,0,3,1.15,8
vgalloy/autocatch,false,1,0,1,true,,,https://github.com/vgalloy/autocatch.git,2019-03-30T17:48:50Z,61,7,1,1.21,14
Pitt112/night-hawk,false,0,0,1,true,,,https://github.com/Pitt112/night-hawk.git,2016-12-20T21:36:09Z,48,0,1,1.17.4,2
krystian-k/java-feature-bench,false,0,0,0,true,,,https://github.com/krystian-k/java-feature-bench.git,2018-05-20T21:28:01Z,47,0,1,1.19,28
eseifert/gral,false,139,33,14,true,,,https://github.com/eseifert/gral.git,2019-07-24T11:24:47Z,1135,5,2,,1
easymock/objenesis,false,367,67,37,true,,,https://github.com/easymock/objenesis.git,2019-08-18T20:16:07Z,626,16,12,1.21,13
lexas2509/perf,false,0,0,1,true,,,https://github.com/lexas2509/perf.git,2015-04-08T20:08:27Z,47,0,1,1.9.2,4
mourao666/cassandra-sim,false,1,1,1,true,,,https://github.com/mourao666/cassandra-sim.git,2016-04-17T16:46:17Z,46,0,1,,28
atomfrede/logw,true,0,0,0,true,sajato/logw,,https://github.com/atomfrede/logw.git,2015-05-26T19:23:27Z,83,0,2,1.0,13
irudyak/objenesis,true,0,0,1,true,easymock/objenesis,,https://github.com/irudyak/objenesis.git,2015-10-01T06:35:04Z,468,9,4,1.10.3,13
nickman/UnsafeAdapter,false,2,0,2,true,,,https://github.com/nickman/UnsafeAdapter.git,2017-09-24T17:10:36Z,46,0,1,0.9.3,7
reactor/reactor-core,false,2520,508,150,true,,,https://github.com/reactor/reactor-core.git,2019-08-20T16:40:40Z,2656,56,101,1.21,13
sajato/logw,false,3,1,2,true,,,https://github.com/sajato/logw.git,2016-06-21T20:02:11Z,84,1,2,1.0,13
Leibnizhu/spring-boot-starter-netty,false,91,23,13,true,,,https://github.com/Leibnizhu/spring-boot-starter-netty.git,2019-08-17T16:23:09Z,46,0,1,1.19,2
jvz/nio-logger,false,0,0,1,true,,,https://github.com/jvz/nio-logger.git,2017-02-25T23:20:19Z,45,0,1,1.17.5,15
akarnokd/RxJava2Extensions,false,565,33,25,true,,,https://github.com/akarnokd/RxJavaExtensions.git,2019-08-20T08:31:07Z,500,72,10,1.16,12
apache/aurora,false,616,233,174,true,,,https://github.com/apache/aurora.git,2019-08-18T21:05:48Z,4068,37,91,1.15,12
blynkkk/blynk-server,false,1512,536,159,true,,,https://github.com/blynkkk/blynk-server.git,2019-08-20T07:33:46Z,4799,183,15,1.19,12
coconut2015/cookjson,false,3,0,3,true,,,https://github.com/coconut2015/cookjson.git,2018-01-13T13:58:52Z,116,2,2,1.12,12
davidmoten/hilbert-curve,false,30,3,4,true,,,https://github.com/davidmoten/hilbert-curve.git,2019-08-19T22:29:29Z,284,7,1,1.21,12
mbosecke/template-benchmark,false,116,61,12,true,,,https://github.com/mbosecke/template-benchmark.git,2019-08-14T16:11:35Z,45,0,6,1.11.2,8
iksmada/DC-UFSCar-ES2-201601-GrupoDilema,false,0,1,5,true,,,https://github.com/iksmada/DC-UFSCar-ES2-201601-GrupoDilema.git,2016-05-20T18:19:12Z,44,0,5,,4
mangeshpardeshiyahoo/druid,true,0,0,1,true,apache/incubator-druid,,https://github.com/mangesh-pardeshi/druid.git,2018-07-06T15:32:39Z,6284,371,85,1.9.2,12
thinker0/aurora,true,0,0,0,true,apache/aurora,,https://github.com/thinker0/aurora.git,2019-02-20T02:53:13Z,4063,61,90,1.15,12
