"project","className","benchmarkName","sameConfig","sameCode","bothSame","neverSameBenchmark"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfIntTest","serial_eager_directSumOfInt_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfIntTest","serial_eager_collectIntSum_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfIntTest","serial_lazy_collectIntSum_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfIntTest","parallel_lazy_directSumOfInt_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfIntTest","serial_lazy_directSumOfInt_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_reverse_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_reverse_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_intstream_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_intstream_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_reverse_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_reverse_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_intstream_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_intstream_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_eager_reverse_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","serial_lazy_reverse_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.MaxTest","parallel_lazy_reverse_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","serial_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","parallel_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","parallel_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","parallel_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","serial_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SelectTest","parallel_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.LongIntMapTest","get","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.LongIntMapTest","put","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.LongIntMapTest","presizedPut","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.LongIntMapTest","remove","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.LongIntMapTest","copyTest","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.list.ListIterationTest","serial_mutable_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.list.ListIterationTest","serial_immutable_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.list.ListIterationTest","parallel_mutable_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.list.ListIterationTest","parallel_immutable_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.list.ListIterationTest","serial_mutable_scala","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.list.ListIterationTest","parallel_mutable_scala","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.FlatCollectTest","serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.FlatCollectTest","serial_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.FlatCollectTest","serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.FlatCollectTest","serial_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","serial_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","parallel_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","parallel_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","serial_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","parallel_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","parallel_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","serial_eager_scala","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","serial_lazy_scala","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.CountSetTest","parallel_lazy_scala","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","parallel_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","parallel_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","parallel_eager_forkjoin_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","serial_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","parallel_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AnagramBagTest","parallel_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","serial_lazy_collectDoubleSum_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","serial_lazy_collectDoubleSum_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","parallel_lazy_collectDoubleSum_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","parallel_lazy_collectDoubleSum_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","serial_eager_directSumOfDouble_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","serial_eager_collectDoubleSum_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","serial_lazy_collectDoubleSum_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","parallel_lazy_directSumOfDouble_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.SumOfDoubleTest","serial_lazy_directSumOfDouble_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_serial_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_serial_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_serial_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_serial_eager_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_serial_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_serial_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_parallel_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_parallel_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_parallel_lazy_jdk","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_parallel_lazy_streams_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","short_circuit_middle_parallel_lazy_gsc","","","","true"
"goldmansachs/gs-collections","com.gs.collections.impl.jmh.AllSatisfyTest","process_all_parallel_lazy_gsc","","","","true"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_lazy_reverse_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_lazy_intstream_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","parallel_lazy_reverse_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","parallel_lazy_intstream_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_eager_reverse_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","serial_lazy_reverse_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MinTest","parallel_lazy_reverse_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SetAddAllTest","jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SetAddAllTest","gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SumByBigDecimalTest","sumByBigDecimalProduct_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SumByBigDecimalTest","sumByBigDecimalProduct_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SumByBigDecimalTest","sumByBigDecimalAccount_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SumByBigDecimalTest","sumByBigDecimalAccount_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SumByBigDecimalTest","sumByBigDecimalCategory_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.SumByBigDecimalTest","sumByBigDecimalCategory_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_serial_lazy_direct_methodref_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_serial_lazy_direct_lambda_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_serial_lazy_collect_methodref_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_serial_lazy_collect_lambda_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_parallel_lazy_direct_methodref_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_parallel_lazy_direct_lambda_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_parallel_lazy_collect_methodref_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_parallel_lazy_collect_lambda_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.MaxByIntTest","maxByQuantity_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.ListEqualTest","jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.ListEqualTest","gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetContainsTest","contains_mutable_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetContainsTest","contains_immutable_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetContainsTest","contains_mutable_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetContainsTest","contains_immutable_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","serial_mutable_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","serial_immutable_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","parallel_mutable_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","parallel_immutable_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","serial_mutable_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","serial_immutable_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","parallel_mutable_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.set.sorted.SortedSetIterationTest","parallel_immutable_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.IntIntMapLargeStressTest","kolobokeGet","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.IntIntMapLargeStressTest","gscGet","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.IntIntMapLargeStressTest","kolobokePut","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.IntIntMapLargeStressTest","gscPut","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.IntIntMapLargeStressTest","gscRemove","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.IntIntMapLargeStressTest","kolobokeRemove","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_serial_eager_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_serial_eager_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_serial_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_serial_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","short_circuit_middle_parallel_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnySatisfyTest","process_all_parallel_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByProduct_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByAccount_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByCategory_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByProduct_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByAccount_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByCategory_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByProduct_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByAccount_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByCategory_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByProduct_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByAccount_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByCategory_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByProduct_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByAccount_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByCategory_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByProduct_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByAccount_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateByCategory_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByProduct_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByAccount_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByCategory_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByProduct_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByAccount_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByCategory_parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByProduct_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByAccount_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AggregateByTest","aggregateInPlaceByCategory_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_unordered_lists_2_keys_serial_eager_guava","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_unordered_lists_100_keys_serial_eager_guava","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_unordered_lists_10000_keys_serial_eager_guava","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_unordered_lists_2_keys_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_unordered_lists_100_keys_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_unordered_lists_10000_keys_serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_parallel_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_serial_eager_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_serial_eager_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_serial_eager_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_serial_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_serial_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_serial_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_2_keys_parallel_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_100_keys_parallel_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.GroupBySetTest","groupBy_10000_keys_parallel_lazy_scala","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.RejectTest","serial_lazy_jdk_lambda_not","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.RejectTest","serial_lazy_jdk_lambda_negate","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.RejectTest","serial_eager_gsc_select_predicates_not","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.RejectTest","serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.RejectTest","serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnagramListTest","serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnagramListTest","parallel_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnagramListTest","parallel_eager_forkjoin_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnagramListTest","serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.AnagramListTest","parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.FunctionalInterfaceSetTest","serial_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.FunctionalInterfaceSetTest","parallel_lazy_jdk","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.FunctionalInterfaceSetTest","serial_eager_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.FunctionalInterfaceSetTest","serial_lazy_gsc","true","true","true","false"
"xingguang2013/gs-collections","com.gs.collections.impl.jmh.FunctionalInterfaceSetTest","parallel_lazy_gsc","true","true","true","false"
